authorId,name,Affiliations,Affiliation_type
114250963,Gregory Chanan,EPFL,university
2059271276,Trevor Killeen,Berkshire Hathaway,company
3370429,Zeming Lin,ETH Zurich - Swiss Federal Institute of Technology,university
3365851,N. Gimelshein,Berkshire Hathaway,company
3029482,L. Antiga,Valero Energy,company
3050846,Alban Desmaison,Valero Energy,company
1473151134,Andreas Köpf,State Farm Insurance,company
2052812305,E. Yang,Apple,company
2375710,Zach DeVito,IBM,company
10707709,Martin Raison,Lowe's,company
41203992,Alykhan Tejani,Comcast,company
22236100,Sasank Chilamkurthy,UnitedHealth Group,company
32163737,Benoit Steiner,Kroger,company
152599430,Lu Fang,Massachusetts Institute of Technology (MIT) ,university
2113829116,Junjie Bai,The University of Melbourne,university
2127604,Soumith Chintala,Seoul National University,university
143826246,A. Madry,Verizon Communications,company
17775913,Aleksandar Makelov,Kroger,company
152772922,Ludwig Schmidt,Columbia University,university
2754804,Dimitris Tsipras,Stanford University,university
2869958,Adrian Vladu,Alphabet,company
150064574,Connor Shorten,Yale University,university
1725285,T. Khoshgoftaar,FedEx,company
1688882,Yann LeCun,Cigna,company
1751762,Yoshua Bengio,UPS,company
1695689,Geoffrey E. Hinton,Cardinal Health,company
2681954,Y. Gal,Intel,company
1744700,Zoubin Ghahramani,The Chinese University of Hong Kong (CUHK),university
145401977,M. Raissi,General Motors,company
3410970,P. Perdikaris,Valero Energy,company
1720124,G. Karniadakis,Pfizer,company
2057642721,Martín Abadi,Ford Motor,company
1396184193,Andy Chu,Procter & Gamble,company
153440022,I. Goodfellow,Imperial College London,university
145057514,H. B. McMahan,IBM,company
145591745,Ilya Mironov,Intel,company
35210462,Kunal Talwar,Pfizer,company
2152832173,Li Zhang,The London School of Economics and Political Science (LSE),university
1565641737,François Chollet,Delft University of Technology,university
3236386,Varun Gulshan,Columbia University,university
49506408,L. Peng,Verizon Communications,company
2229081,Marc Coram,ExxonMobil,company
2924473,Martin C. Stumpe,Kroger,company
97874426,Derek J. Wu,IBM,company
50484974,Arunachalam Narayanaswamy,Procter & Gamble,company
1811430,Subhashini Venugopalan,California Institute of Technology (Caltech),university
10777941,Kasumi Widner,Northwestern University,university
10688956,T. Madams,Johns Hopkins University,university
50162175,Jorge A Cuadros,New York University (NYU),university
3423678,R. Kim,Cigna,company
2035210,R. Raman,Elevance Health,company
2057376568,Philip Nelson,Archer Daniels Midland,company
5791678,J. Mega,Apple,company
47191829,D. Webster,University of Chicago,university
144329939,C. Qi,University of Chicago,university
144914140,Hao Su,Stanford University,university
2216377,Kaichun Mo,Monash University,university
51352814,L. Guibas,Seoul National University,university
2113979381,Xing Hao,Delft University of Technology,university
8273966,Guigang Zhang,PepsiCo Beverages,company
2118869556,Shang Ma,Massachusetts Institute of Technology (MIT) ,university
7886986,Fabian Isensee,JPMorgan Chase,company
51433108,P. Jaeger,Cardinal Health,company
51011129,Simon A. A. Kohl,University of Toronto,university
152800798,Jens Petersen,McGill University,university
1397951928,Klaus Maier-Hein,University of Pennsylvania,university
151505981,Chiyuan Zhang,Harvard University,university
1751569,Samy Bengio,National University of Singapore (NUS),university
1775622,Moritz Hardt,Peking University,university
9229182,B. Recht,Harvard University,university
1689108,O. Vinyals,MetLife,company
47645184,Alex Kendall,The University of Melbourne,university
2681954,Y. Gal,Walgreens Boots Alliance,company
2281247548,Laith Alzubaidi,Princeton University,university
1754598,Jinglan Zhang,AT&T,company
9379106,Amjad J. Humaidi,Princeton University,university
1409267833,Ayad Al-dujaili,Kroger,company
145013346,Y. Duan,The Chinese University of Hong Kong (CUHK),university
1410016448,O. Al-Shamma,Massachusetts Institute of Technology (MIT) ,university
2146732191,José I. Santamaría,National University of Singapore (NUS),university
1412407676,M. Fadhel,Bank of America,company
1412958882,Muthana Al-Amidie,California Institute of Technology (Caltech),university
144121680,Laith Farhan,Kyoto University,university
145959882,G. Litjens,University of Toronto,university
3049749,Thijs Kooi,Johnson & Johnson,company
2954103,B. Bejnordi,Valero Energy,company
145101451,A. Setio,California Institute of Technology (Caltech),university
143613202,F. Ciompi,The University of Melbourne,university
2469581,Mohsen Ghafoorian,"Nanyang Technological University, Singapore (NTU)",university
145388932,J. Laak,Columbia University,university
8038506,B. Ginneken,Kroger,company
144085811,C. I. Sánchez,Stanford University,university
2530948,M. Reichstein,Alphabet,company
1397959153,Gustau Camps-Valls,University of Toronto,university
121696502,B. Stevens,Ford Motor,company
95799904,M. Jung,University of Cambridge,university
1728382,Joachim Denzler,University of Chicago,university
116377499,N. Carvalhais,National University of Singapore (NUS),university
1764912,Prabhat,The London School of Economics and Political Science (LSE),university
2019153,P. Battaglia,Intel,company
2158860,Jessica B. Hamrick,University of Chicago,university
2603033,V. Bapst,Walgreens Boots Alliance,company
1398105826,Alvaro Sanchez-Gonzalez,Fudan University,university
3133079,V. Zambaldi,University of British Columbia,university
145478807,Mateusz Malinowski,Yale University,university
2844530,A. Tacchetti,"University of California, Berkeley (UCB)",university
143724694,David Raposo,Costco Wholesale,company
35030998,Adam Santoro,Marathon Petroleum,company
1854385,Çaglar Gülçehre,"Nanyang Technological University, Singapore (NTU)",university
2107148568,H. F. Song,ExxonMobil,company
5055381,A. J. Ballard,Monash University,university
2058362,J. Gilmer,The University of Manchester,university
35188630,George E. Dahl,State Farm Insurance,company
40348417,Ashish Vaswani,Cornell University,university
145254624,Kelsey R. Allen,Columbia University,university
36942233,C. Nash,Columbia University,university
2066201331,Victoria Langston,University of British Columbia,university
1745899,Chris Dyer,Kyoto University,university
2801204,N. Heess,University of Toronto,university
1688276,Daan Wierstra,Northwestern University,university
143967473,Pushmeet Kohli,General Motors,company
46378362,M. Botvinick,Bank of America,company
1689108,O. Vinyals,University of Pennsylvania,university
47002813,Yujia Li,"University of California, Berkeley (UCB)",university
1996134,Razvan Pascanu,Lowe's,company
1967156,Nicolas Papernot,Centene,company
144061974,P. Mcdaniel,Home Depot,company
1680133,S. Jha,The Australian National University,university
2623167,Matt Fredrikson,AmerisourceBergen,company
144643812,Z. B. Celik,The University of Tokyo,university
144231976,A. Swami,ExxonMobil,company
33698309,Zhong-Qiu Zhao,Cigna,company
51132438,Shou-tao Xu,Microsoft,company
1748808,Xindong Wu,Cigna,company
144329939,C. Qi,Massachusetts Institute of Technology (MIT) ,university
47782132,L. Yi,CVS Health,company
144914140,Hao Su,Northwestern University,university
51352814,L. Guibas,"Nanyang Technological University, Singapore (NTU)",university
2164604,Shervin Minaee,Fannie Mae,company
1692688,Yuri Boykov,Monash University,university
29905643,F. Porikli,Delft University of Technology,university
143767945,A. Plaza,Humana,company
30567641,N. Kehtarnavaz,Valero Energy,company
1750924,Demetri Terzopoulos,Walgreens Boots Alliance,company
2068891,Alexander Mathis,University of Toronto,university
41020817,Pranav Mamidanna,University of Toronto,university
50283382,Kevin M. Cury,IBM,company
39107109,Taiga Abe,ExxonMobil,company
144440610,V. Murthy,Archer Daniels Midland,company
4058359,Mackenzie W. Mathis,The University of Tokyo,university
1731199,M. Bethge,Meta Platforms,company
33666044,A. Senior,"University of California, Los Angeles (UCLA)",university
2115604214,Richard Evans,Johnson & Johnson,company
47921134,J. Jumper,Intel,company
2066516991,J. Kirkpatrick,Delft University of Technology,university
2175946,L. Sifre,The University of Manchester,university
1484039896,Tim Green,University of Pennsylvania,university
32399256,Chongli Qin,Princeton University,university
40501144,Augustin Zídek,Johns Hopkins University,university
1387988163,A. W. R. Nelson,Pfizer,company
1392692054,Alex Bridgland,The University of New South Wales (UNSW Sydney),university
6029718,Hugo Penedones,Zhejiang University,university
48348688,Stig Petersen,University of British Columbia,university
34838386,K. Simonyan,University of Toronto,university
3051369,Steve Crossan,MetLife,company
143967473,Pushmeet Kohli,PepsiCo Beverages,company
152898526,David T. Jones,Ford Motor,company
145824029,David Silver,Technical University of Munich,university
2645384,K. Kavukcuoglu,Fannie Mae,company
48987704,D. Hassabis,JPMorgan Chase,company
151505981,Chiyuan Zhang,AmerisourceBergen,company
1751569,Samy Bengio,The University of New South Wales (UNSW Sydney),university
1775622,Moritz Hardt,University of Pennsylvania,university
9229182,B. Recht,Zhejiang University,university
1689108,O. Vinyals,Columbia University,university
2061550,Heng-Tze Cheng,Berkshire Hathaway,company
40338695,L. Koc,Elevance Health,company
2066076307,Jeremiah Harmsen,CVS Health,company
3296031,T. Shaked,Ford Motor,company
2073806959,Tushar Chandra,The University of Hong Kong,university
3312922,H. Aradhye,Archer Daniels Midland,company
2064997996,Glen Anderson,Kroger,company
32131713,G. Corrado,The University of Manchester,university
2055400243,Wei Chai,The Chinese University of Hong Kong (CUHK),university
37413761,M. Ispir,Target,company
1508890387,Rohan Anil,University of Cambridge,university
50730596,Zakaria Haque,Cardinal Health,company
2217278,Lichan Hong,The University of New South Wales (UNSW Sydney),university
20048351,Vihan Jain,University of Toronto,university
2109059862,Xiaobing Liu,Costco Wholesale,company
2068799083,Hemal Shah,Phillips 66,company
5770276,Daniel S. Kermany,McKesson,company
5770276,Daniel S. Kermany,Target,company
32618175,M. Goldbaum,General Electric,company
1742203875,Wenjia Cai,The University of Edinburgh,university
46378481,C. Valentim,University of Chicago,university
35889373,Huiying Liang,Walgreens Boots Alliance,company
5603320,Sally L. Baxter,Archer Daniels Midland,company
2070355043,A. McKeown,The University of Manchester,university
2109603566,Ge Yang,Johns Hopkins University,university
48662003,Xiaokang Wu,The University of Sydney,university
2067810103,Fangbing Yan,General Electric,company
2110852365,J. Dong,California Institute of Technology (Caltech),university
2098117799,Made K. Prasadha,Université PSL,university
50647030,Jacqueline Pei,Ford Motor,company
50647030,Jacqueline Pei,Centene,company
1404355353,M. Y. Ting,Harvard University,university
2117122385,Jie Zhu,ETH Zurich - Swiss Federal Institute of Technology,university
2109460538,Christina M. Li,Tsinghua University,university
7835733,Sierra Hewett,The University of Hong Kong,university
7835733,Sierra Hewett,Marathon Petroleum,company
2223909949,Jason Dong,IBM,company
2004395151,Ian Ziyar,Costco Wholesale,company
39694555,Alexander Shi,University of British Columbia,university
2109974961,Runze Zhang,Walmart,company
11455437,Lianghong Zheng,Université PSL,university
92904386,Rui Hou,AT&T,company
2110900099,W. Shi,Imperial College London,university
2119031658,Xin Fu,Tsinghua University,university
2119031658,Xin Fu,Delft University of Technology,university
49112028,Yaou Duan,Apple,company
6069804,V. N. Huu,IBM,company
6069804,V. N. Huu,Citigroup,company
145608705,Cindy Wen,Seoul National University,university
2112900508,Edward Zhang,Wells Fargo,company
2112900508,Edward Zhang,Walmart,company
12495012,Charlotte L. Zhang,Cigna,company
12495012,Charlotte L. Zhang,State Farm Insurance,company
1481767699,Oulan Li,University of Chicago,university
1481767699,Oulan Li,University of Oxford,university
2108114944,Xiaobo Wang,University of British Columbia,university
2066653897,M. Singer,FedEx,company
2708689,Xiaodong Sun,University of Toronto,university
2145754429,Jie Xu,AmerisourceBergen,company
3244338,A. Tafreshi,FedEx,company
1399313163,M. Lewis,MetLife,company
46814811,H. Xia,Centene,company
51462908,Kang Zhang,University of Michigan-Ann Arbor,university
2587648,Tuomas Haarnoja,ExxonMobil,company
35499972,Aurick Zhou,Stanford University,university
1689992,P. Abbeel,Ford Motor,company
1736651,S. Levine,UnitedHealth Group,company
26412983,Abien Fred Agarap,Fannie Mae,company
46881670,Chelsea Finn,Meta Platforms,company
1689992,P. Abbeel,Fudan University,university
1736651,S. Levine,Ford Motor,company
2285163580,François Chollet,The University of Edinburgh,university
1732570,M. Bronstein,Comcast,company
143627859,Joan Bruna,Harvard University,university
2056266,Taco Cohen,Johns Hopkins University,university
1742197495,Petar Velivckovi'c,CVS Health,company
145057514,H. B. McMahan,"University of California, Berkeley (UCB)",university
31449330,Eider Moore,University of Cambridge,university
1878835,Daniel Ramage,State Farm Insurance,company
37089174,S. Hampson,Institut Polytechnique de Paris,university
2661025,B. A. Y. Arcas,Johns Hopkins University,university
144838425,C. Zuo,University of Michigan-Ann Arbor,university
80816275,Jiaming Qian,Technical University of Munich,university
3135366,Shijie Feng,The University of Queensland,university
2066489607,Wei Yin,Microsoft,company
152998476,Yixuan Li,Intel,company
2056304241,Pengfei Fan,Yale University,university
2156545657,Jing Han,Peking University,university
1882556,K. Qian,Walgreens Boots Alliance,company
48772024,Qian Chen,General Electric,company
3255983,Volodymyr Mnih,IBM,company
36045539,Adrià Puigdomènech Badia,Kyoto University,university
153583218,Mehdi Mirza,Johns Hopkins University,university
1753223,Alex Graves,Walmart,company
2542999,T. Lillicrap,The University of New South Wales (UNSW Sydney),university
3367786,Tim Harley,Fudan University,university
145824029,David Silver,Home Depot,company
2645384,K. Kavukcuoglu,"Nanyang Technological University, Singapore (NTU)",university
2676247,Mang Ye,Johnson & Johnson,company
145953515,Jianbing Shen,University of Oxford,university
2004689620,Gaojie Lin,Apple,company
145406421,T. Xiang,Peking University,university
144082425,Ling Shao,Target,company
1741126,S. Hoi,State Farm Insurance,company
2542999,T. Lillicrap,AT&T,company
2323922,Jonathan J. Hunt,ExxonMobil,company
